ID,Flight Number,Origin Airport,Origin Code,Destination Airport,Destination Code,Departing Date,Departing Time,Duration,Distance,Time Zone Difference,Arrival Date,Arrival Time,Flight Type, Surcharge,Food Served,Route Cost,Miner Points,Total Seats,First Class Seats,Business Class Seats,Main Cabin Seats,First Class Price,Business Class Price,Main Cabin Price,First Class Seats Sold,Business Class Seats Sold,Main Cabin Seats Sold,Total First Class Revenue,Total Business Class Revenue,Total Main Cabin Revenue
1061,2381061,Cancun International Airport,CUN,El Paso International Airport,ELP,4/3/23,8:25 AM,190,1229,-2,4/3/23,9:35 AM,International,4,true,71648,3687,163,11,58,85,5070,4731,643,2,1,6,4847.775,1146.4375,971.85
1060,2371060,Cancun International Airport,CUN,El Paso International Airport,ELP,4/3/23,5:30 AM,190,1229,-2,4/3/23,6:40 AM,International,4,true,71648,3687,153,11,35,85,11407,3223,1333,0,7,15,0.0,5517.6875,4996.1
990,230990,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,4/2/23,12:10 PM,725,5322,-16,4/2/23,8:15 AM,International,14,true,51367,15966,157,13,41,103,3642,3277,921,0,0,0,0.0,0.0,0.0
630,230630,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,3/29/23,12:10 PM,725,5322,-16,3/29/23,8:15 AM,International,14,true,51367,15966,152,12,48,89,6511,2910,1149,3,0,0,9351.275,0.0,0.0
1059,2361059,El Paso International Airport,ELP,Cancun International Airport,CUN,4/3/23,12:10 PM,190,1229,2,4/3/23,5:20 PM,International,4,true,76340,3687,148,13,37,80,8903,3101,648,0,10,8,0.0,12098.2625,1365.45
1058,2351058,El Paso International Airport,ELP,Cancun International Airport,CUN,4/3/23,8:25 AM,190,1229,2,4/3/23,1:35 PM,International,4,true,76340,3687,146,8,47,85,8504,4303,917,0,0,6,0.0,0.0,1362.3
1057,2341057,El Paso International Airport,ELP,Cancun International Airport,CUN,4/3/23,5:30 AM,190,1229,2,4/3/23,10:40 AM,International,4,true,76340,3687,164,11,50,82,6030,3840,714,0,8,13,0.0,7766.1,2338.45
877,234877,El Paso International Airport,ELP,Cancun International Airport,CUN,4/1/23,5:30 AM,190,1229,2,4/1/23,10:40 AM,International,4,true,76340,3687,165,10,51,104,10158,3818,1002,0,0,0,0.0,0.0,0.0
878,235878,El Paso International Airport,ELP,Cancun International Airport,CUN,4/1/23,8:25 AM,190,1229,2,4/1/23,1:35 PM,International,4,true,76340,3687,167,10,53,102,8539,3907,1118,2,0,0,8143.325,0.0,0.0
879,236879,El Paso International Airport,ELP,Cancun International Airport,CUN,4/1/23,12:10 PM,190,1229,2,4/1/23,5:20 PM,International,4,true,76340,3687,158,10,63,85,6205,4682,1195,0,0,0,0.0,0.0,0.0
517,234517,El Paso International Airport,ELP,Cancun International Airport,CUN,3/28/23,5:30 AM,190,1229,2,3/28/23,10:40 AM,International,4,true,76340,3687,159,10,45,97,4361,3870,861,0,3,4,0.0,2938.9500000000003,915.3499999999999
518,235518,El Paso International Airport,ELP,Cancun International Airport,CUN,3/28/23,8:25 AM,190,1229,2,3/28/23,1:35 PM,International,4,true,76340,3687,146,10,45,77,5124,4874,841,2,0,12,4899.075,0.0,2598.9625
519,236519,El Paso International Airport,ELP,Cancun International Airport,CUN,3/28/23,12:10 PM,190,1229,2,3/28/23,5:20 PM,International,4,true,76340,3687,165,9,54,98,4843,3083,1030,2,0,2,4874.849999999999,0.0,544.85
1077,2361077,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,4/3/23,12:10 PM,725,5322,16,4/4/23,4:15 PM,International,14,true,75881,15966,144,8,46,84,8166,4499,962,0,0,6,0.0,0.0,1516.25
1076,2351076,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,4/3/23,8:25 AM,725,5322,16,4/4/23,12:30 PM,International,14,true,75881,15966,151,10,50,85,12685,5261,970,0,6,0,0.0,7586.824999999999,0.0
1075,2341075,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,4/3/23,5:30 AM,725,5322,16,4/4/23,9:35 AM,International,14,true,75881,15966,153,13,45,65,8550,4714,874,0,2,28,0.0,2393.85,6380.325000000001
1074,2331074,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,4/3/23,12:10 PM,639,4662,-8,4/3/23,2:49 PM,International,12,true,54532,13986,146,11,44,82,10119,5055,1012,0,0,9,0.0,0.0,2350.875
1073,2321073,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,4/3/23,8:25 AM,639,4662,-8,4/3/23,11:04 AM,International,12,true,54532,13986,154,8,55,87,7722,5017,885,0,4,0,0.0,4817.174999999999,0.0
1072,2311072,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,4/3/23,5:30 AM,639,4662,-8,4/3/23,8:09 AM,International,12,true,54532,13986,146,12,46,77,9295,4164,968,0,0,11,0.0,0.0,2693.475
1071,2301071,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,4/3/23,12:10 PM,639,4662,8,4/4/23,6:49 AM,International,12,true,67763,13986,148,8,55,77,8200,5615,1157,0,0,8,0.0,0.0,2400.4500000000003
1070,2381070,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,4/3/23,8:25 AM,639,4662,8,4/4/23,3:04 AM,International,12,true,67763,13986,158,11,55,75,9150,3215,1374,1,0,16,4604.25,0.0,5582.175000000001
880,237880,Cancun International Airport,CUN,El Paso International Airport,ELP,4/1/23,5:30 AM,190,1229,-2,4/1/23,6:40 AM,International,4,true,71648,3687,141,11,45,79,7042,4702,1113,0,0,6,0.0,0.0,1700.1374999999998
881,238881,Cancun International Airport,CUN,El Paso International Airport,ELP,4/1/23,8:25 AM,190,1229,-2,4/1/23,9:35 AM,International,4,true,71648,3687,164,14,53,85,11770,3129,1366,0,2,10,0.0,1515.65,3461.7
882,230882,Cancun International Airport,CUN,El Paso International Airport,ELP,4/1/23,12:10 PM,190,1229,-2,4/1/23,1:20 PM,International,4,true,71648,3687,171,4,62,94,4283,3902,898,4,0,7,8613.05,0.0,1571.3249999999998
520,237520,Cancun International Airport,CUN,El Paso International Airport,ELP,3/28/23,5:30 AM,190,1229,-2,3/28/23,6:40 AM,International,4,true,71648,3687,158,14,50,84,10931,4426,890,0,1,9,0.0,1074.0,2061.3
883,231883,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,4/1/23,5:30 AM,219,1449,2,4/1/23,11:09 AM,International,4,true,57452,4347,147,9,38,75,8644,5073,879,0,2,23,0.0,2566.35,5122.612499999999
763,237763,El Paso International Airport,ELP,Heathrow Airport,LHR,3/31/23,5:30 AM,645,5148,7,3/31/23,11:15 PM,International,13,true,66329,15444,147,13,42,91,6528,4620,1156,0,1,0,0.0,1181.5,0.0
521,238521,Cancun International Airport,CUN,El Paso International Airport,ELP,3/28/23,8:25 AM,190,1229,-2,3/28/23,9:35 AM,International,4,true,71648,3687,168,11,44,101,9987,4441,999,1,10,1,5017.75,10956.5375,260.08750000000003
884,232884,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,4/1/23,8:25 AM,219,1449,2,4/1/23,2:04 PM,International,4,true,57452,4347,167,14,51,101,8132,3653,1000,0,1,0,0.0,936.5,0.0
1069,2371069,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,4/3/23,5:30 AM,639,4662,8,4/4/23,12:09 AM,International,12,true,67763,13986,167,12,52,102,6622,5608,858,0,0,1,0.0,0.0,229.45
764,238764,El Paso International Airport,ELP,Heathrow Airport,LHR,3/31/23,8:25 AM,645,5148,7,4/1/23,2:10 AM,International,13,true,66329,15444,177,10,55,98,8142,4783,812,0,9,5,0.0,10353.525,1094.55
522,230522,Cancun International Airport,CUN,El Paso International Airport,ELP,3/28/23,12:10 PM,190,1229,-2,3/28/23,1:20 PM,International,4,true,71648,3687,161,13,59,81,6571,5054,904,0,0,8,0.0,0.0,1802.5500000000002
885,233885,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,4/1/23,12:10 PM,219,1449,2,4/1/23,5:49 PM,International,4,true,57452,4347,163,6,49,90,6314,4284,1417,3,12,3,9510.449999999999,12964.5,1099.2
523,231523,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/28/23,5:30 AM,219,1449,2,3/28/23,11:09 AM,International,4,true,57452,4347,140,8,42,85,11052,5041,585,0,0,5,0.0,0.0,743.7125
886,234886,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,4/1/23,5:30 AM,219,1449,-2,4/1/23,7:09 AM,International,4,true,64960,4347,169,13,61,95,11950,3919,1103,0,0,0,0.0,0.0,0.0
765,230765,El Paso International Airport,ELP,Heathrow Airport,LHR,3/31/23,12:10 PM,645,5148,7,4/1/23,5:55 AM,International,13,true,66329,15444,149,13,46,71,7675,4278,1183,0,3,16,0.0,3108.5874999999996,4838.700000000001
1068,2361068,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,4/3/23,12:10 PM,219,1449,-2,4/3/23,1:49 PM,International,4,true,64960,4347,157,13,53,80,8678,4138,1440,0,0,11,0.0,0.0,3975.275
403,237403,El Paso International Airport,ELP,Heathrow Airport,LHR,3/27/23,5:30 AM,645,5148,7,3/27/23,11:15 PM,International,13,true,66329,15444,162,10,48,86,9595,4958,1050,0,10,8,0.0,12021.275,2081.7250000000004
766,231766,Heathrow Airport,LHR,El Paso International Airport,ELP,3/31/23,5:30 AM,645,5148,-7,3/31/23,9:15 AM,International,13,true,72726,15444,141,11,45,84,11177,5602,1040,0,0,1,0.0,0.0,286.5
524,232524,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/28/23,8:25 AM,219,1449,2,3/28/23,2:04 PM,International,4,true,57452,4347,174,5,61,101,5468,3724,967,4,3,0,10983.05,2829.4500000000003,0.0
887,235887,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,4/1/23,8:25 AM,219,1449,-2,4/1/23,10:04 AM,International,4,true,64960,4347,170,12,52,101,10917,5909,1055,0,5,0,0.0,7065.9625,0.0
1067,2351067,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,4/3/23,8:25 AM,219,1449,-2,4/3/23,10:04 AM,International,4,true,64960,4347,164,15,54,95,12470,4251,761,0,0,0,0.0,0.0,0.0
404,238404,El Paso International Airport,ELP,Heathrow Airport,LHR,3/27/23,8:25 AM,645,5148,7,3/28/23,2:10 AM,International,13,true,66329,15444,162,9,46,78,4856,5534,610,0,3,26,0.0,4194.7,4218.55
767,232767,Heathrow Airport,LHR,El Paso International Airport,ELP,3/31/23,8:25 AM,645,5148,-7,3/31/23,12:10 PM,International,13,true,72726,15444,164,11,47,95,5158,5312,925,4,4,3,10382.05,5098.374999999999,737.9499999999999
525,233525,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/28/23,12:10 PM,219,1449,2,3/28/23,5:49 PM,International,4,true,57452,4347,140,13,35,62,6320,5229,1038,0,5,25,0.0,6553.4125,6643.825000000001
888,236888,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,4/1/23,12:10 PM,219,1449,-2,4/1/23,1:49 PM,International,4,true,64960,4347,147,9,45,88,10762,3301,836,0,2,3,0.0,1680.3500000000001,631.5749999999999
526,234526,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,3/28/23,5:30 AM,219,1449,-2,3/28/23,7:09 AM,International,4,true,64960,4347,163,10,48,96,9324,3578,918,0,2,7,0.0,1818.8500000000001,1588.3000000000002
889,237889,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,4/1/23,5:30 AM,639,4662,8,4/2/23,12:09 AM,International,12,true,67763,13986,170,15,50,96,5417,3427,787,0,1,8,0.0,839.5875,1597.3500000000001
405,230405,El Paso International Airport,ELP,Heathrow Airport,LHR,3/27/23,12:10 PM,645,5148,7,3/28/23,5:55 AM,International,13,true,66329,15444,146,8,51,75,5376,5390,1381,0,0,12,0.0,0.0,6218.049999999999
768,233768,Heathrow Airport,LHR,El Paso International Airport,ELP,3/31/23,12:10 PM,645,5148,-7,3/31/23,3:55 PM,International,13,true,72726,15444,160,12,63,75,9818,5731,953,0,0,10,0.0,0.0,2467.875
406,231406,Heathrow Airport,LHR,El Paso International Airport,ELP,3/27/23,5:30 AM,645,5148,-7,3/27/23,9:15 AM,International,13,true,72726,15444,144,10,42,86,5628,3166,1037,0,4,2,0.0,3059.675,527.1750000000001
769,234769,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,3/31/23,5:30 AM,142,957,1,3/31/23,8:52 AM,International,3,true,71871,2871,157,10,62,85,4752,3057,1246,0,0,0,0.0,0.0,0.0
527,235527,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,3/28/23,8:25 AM,219,1449,-2,3/28/23,10:04 AM,International,4,true,64960,4347,163,11,58,80,10815,2686,1182,0,5,9,0.0,3288.925,4427.05
407,232407,Heathrow Airport,LHR,El Paso International Airport,ELP,3/27/23,8:25 AM,645,5148,-7,3/27/23,12:10 PM,International,13,true,72726,15444,141,12,33,72,7716,2811,923,0,11,13,0.0,7615.375,3056.075
528,236528,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,3/28/23,12:10 PM,219,1449,-2,3/28/23,1:49 PM,International,4,true,64960,4347,169,12,57,93,8009,3641,985,0,0,7,0.0,0.0,1728.7
529,237529,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,3/28/23,5:30 AM,639,4662,8,3/29/23,12:09 AM,International,12,true,67763,13986,167,13,51,92,6045,2893,1081,0,0,11,0.0,0.0,2968.7374999999997
408,233408,Heathrow Airport,LHR,El Paso International Airport,ELP,3/27/23,12:10 PM,645,5148,-7,3/27/23,3:55 PM,International,13,true,72726,15444,155,12,39,92,7058,5212,1074,1,3,8,3381.55,3756.8375,2236.4500000000003
409,234409,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,3/27/23,5:30 AM,142,957,1,3/27/23,8:52 AM,International,3,true,71871,2871,164,13,52,95,7151,3573,920,0,2,2,0.0,1815.3500000000001,465.42499999999995
1080,2301080,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,4/3/23,12:10 PM,725,5322,-16,4/3/23,8:15 AM,International,14,true,51367,15966,145,14,43,82,4651,3828,1199,0,1,5,0.0,936.25,1562.9
890,238890,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,4/1/23,8:25 AM,639,4662,8,4/2/23,3:04 AM,International,12,true,67763,13986,155,9,53,93,8518,4472,1384,0,0,0,0.0,0.0,0.0
770,235770,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,3/31/23,8:25 AM,142,957,1,3/31/23,11:47 AM,International,3,true,71871,2871,148,10,35,92,9240,3001,1324,0,11,0,0.0,8220.15,0.0
891,230891,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,4/1/23,12:10 PM,639,4662,8,4/2/23,6:49 AM,International,12,true,67763,13986,162,10,51,96,7611,4414,1320,0,4,1,0.0,4466.049999999999,339.175
892,231892,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,4/1/23,5:30 AM,639,4662,-8,4/1/23,8:09 AM,International,12,true,54532,13986,154,9,43,101,11915,4915,1201,1,0,0,5986.75,0.0,0.0
771,236771,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,3/31/23,12:10 PM,142,957,1,3/31/23,3:32 PM,International,3,true,71871,2871,157,12,52,89,8207,5826,1124,0,0,4,0.0,0.0,1165.5500000000002
772,237772,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/31/23,5:30 AM,142,957,-1,3/31/23,6:52 AM,International,3,true,56292,2871,154,9,45,100,10439,3930,1010,0,0,0,0.0,0.0,0.0
530,238530,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,3/28/23,8:25 AM,639,4662,8,3/29/23,3:04 AM,International,12,true,67763,13986,143,14,42,85,5662,4679,1177,0,2,0,0.0,2374.35,0.0
893,232893,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,4/1/23,8:25 AM,639,4662,-8,4/1/23,11:04 AM,International,12,true,54532,13986,155,14,32,101,8643,4142,1307,0,8,0,0.0,8335.75,0.0
410,235410,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,3/27/23,8:25 AM,142,957,1,3/27/23,11:47 AM,International,3,true,71871,2871,148,12,44,82,6293,3657,1225,0,3,7,0.0,2640.3500000000004,2204.35
773,238773,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/31/23,8:25 AM,142,957,-1,3/31/23,9:47 AM,International,3,true,56292,2871,171,14,53,94,10866,4654,1293,0,0,10,0.0,0.0,3328.3
531,230531,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,3/28/23,12:10 PM,639,4662,8,3/29/23,6:49 AM,International,12,true,67763,13986,155,9,53,89,12707,4177,1163,1,0,3,6064.35,0.0,871.2125
894,233894,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,4/1/23,12:10 PM,639,4662,-8,4/1/23,2:49 PM,International,12,true,54532,13986,165,15,52,76,7118,3001,598,0,0,22,0.0,0.0,3484.9750000000004
532,231532,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,3/28/23,5:30 AM,639,4662,-8,3/28/23,8:09 AM,International,12,true,54532,13986,165,11,53,93,5588,3957,1160,1,0,7,2823.25,0.0,2037.175
895,234895,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,4/1/23,5:30 AM,725,5322,16,4/2/23,9:35 AM,International,14,true,75881,15966,172,13,59,97,7599,3019,835,0,0,3,0.0,0.0,672.1999999999999
411,236411,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,3/27/23,12:10 PM,142,957,1,3/27/23,3:32 PM,International,3,true,71871,2871,167,15,40,91,4500,3384,724,0,8,13,0.0,6495.9,2349.0125
774,230774,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/31/23,12:10 PM,142,957,-1,3/31/23,1:32 PM,International,3,true,56292,2871,158,10,40,85,6413,3287,592,0,12,11,0.0,9754.0,1647.6375
412,237412,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/27/23,5:30 AM,142,957,-1,3/27/23,6:52 AM,International,3,true,56292,2871,162,11,45,101,4050,3445,938,1,4,0,2048.25,3486.55,0.0
533,232533,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,3/28/23,8:25 AM,639,4662,-8,3/28/23,11:04 AM,International,12,true,54532,13986,161,12,43,89,10845,3918,892,0,12,5,0.0,11467.175,1135.9499999999998
896,235896,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,4/1/23,8:25 AM,725,5322,16,4/2/23,12:30 PM,International,14,true,75881,15966,152,12,44,74,4164,4726,1137,0,9,13,0.0,10236.675,3724.675
413,238413,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/27/23,8:25 AM,142,957,-1,3/27/23,9:47 AM,International,3,true,56292,2871,149,13,41,84,6932,3851,1146,0,0,11,0.0,0.0,3210.2125
1079,2381079,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,4/3/23,8:25 AM,725,5322,-16,4/3/23,4:30 AM,International,14,true,51367,15966,166,9,62,93,9195,2974,1227,0,2,0,0.0,1523.8500000000001,0.0
534,233534,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,3/28/23,12:10 PM,639,4662,-8,3/28/23,2:49 PM,International,12,true,54532,13986,154,8,49,93,7671,3222,939,0,0,4,0.0,0.0,943.0749999999999
897,236897,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,4/1/23,12:10 PM,725,5322,16,4/2/23,4:15 PM,International,14,true,75881,15966,148,12,39,83,11449,3714,1071,0,3,11,0.0,2691.175,3046.1
535,234535,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,3/28/23,5:30 AM,725,5322,16,3/29/23,9:35 AM,International,14,true,75881,15966,167,15,62,82,7119,4635,910,0,0,8,0.0,0.0,1930.1
898,237898,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,4/1/23,5:30 AM,725,5322,-16,4/1/23,1:35 AM,International,14,true,51367,15966,154,13,55,82,10708,5671,1273,0,0,4,0.0,0.0,1263.2250000000001
1078,2371078,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,4/3/23,5:30 AM,725,5322,-16,4/3/23,1:35 AM,International,14,true,51367,15966,146,12,38,82,11180,3877,1211,0,2,12,0.0,1975.3500000000001,3631.1500000000005
414,230414,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/27/23,12:10 PM,142,957,-1,3/27/23,1:32 PM,International,3,true,56292,2871,170,10,61,86,4226,3294,1012,2,0,11,4256.349999999999,0.0,2744.8875
536,235536,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,3/28/23,8:25 AM,725,5322,16,3/29/23,12:30 PM,International,14,true,75881,15966,156,9,41,95,10687,3558,1015,2,1,8,10730.85,872.125,2036.25
899,238899,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,4/1/23,8:25 AM,725,5322,-16,4/1/23,4:30 AM,International,14,true,51367,15966,165,15,47,102,6405,4002,836,0,0,1,0.0,0.0,236.75
537,236537,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,3/28/23,12:10 PM,725,5322,16,3/29/23,4:15 PM,International,14,true,75881,15966,148,6,54,72,5198,3226,978,3,0,13,7872.099999999999,0.0,3265.0
538,237538,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,3/28/23,5:30 AM,725,5322,-16,3/28/23,1:35 AM,International,14,true,51367,15966,144,8,46,70,12185,3529,875,0,2,18,0.0,4254.8625,4034.0625
539,238539,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,3/28/23,8:25 AM,725,5322,-16,3/28/23,4:30 AM,International,14,true,51367,15966,165,15,50,91,9109,3045,1097,0,7,2,0.0,5142.9625,585.35
540,230540,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,3/28/23,12:10 PM,725,5322,-16,3/28/23,8:15 AM,International,14,true,51367,15966,150,14,40,87,5888,5903,1106,0,4,5,0.0,5958.049999999999,1376.1750000000002
787,234787,El Paso International Airport,ELP,Cancun International Airport,CUN,3/31/23,5:30 AM,190,1229,2,3/31/23,10:40 AM,International,4,true,76340,3687,175,11,51,95,8888,3771,843,0,12,6,0.0,11394.587500000001,1256.85
788,235788,El Paso International Airport,ELP,Cancun International Airport,CUN,3/31/23,8:25 AM,190,1229,2,3/31/23,1:35 PM,International,4,true,76340,3687,154,12,54,86,4639,5640,753,0,2,0,0.0,2708.375,0.0
789,236789,El Paso International Airport,ELP,Cancun International Airport,CUN,3/31/23,12:10 PM,190,1229,2,3/31/23,5:20 PM,International,4,true,76340,3687,163,14,53,80,9172,5313,686,0,0,16,0.0,0.0,4391.3
427,234427,El Paso International Airport,ELP,Cancun International Airport,CUN,3/27/23,5:30 AM,190,1229,2,3/27/23,10:40 AM,International,4,true,76340,3687,168,14,50,97,7482,4455,1154,0,0,7,0.0,0.0,2099.0
428,235428,El Paso International Airport,ELP,Cancun International Airport,CUN,3/27/23,8:25 AM,190,1229,2,3/27/23,1:35 PM,International,4,true,76340,3687,167,12,52,84,6736,3259,1105,0,2,17,0.0,1577.4,4732.887500000001
429,236429,El Paso International Airport,ELP,Cancun International Airport,CUN,3/27/23,12:10 PM,190,1229,2,3/27/23,5:20 PM,International,4,true,76340,3687,159,11,60,85,9294,4362,745,0,0,3,0.0,0.0,609.025
790,237790,Cancun International Airport,CUN,El Paso International Airport,ELP,3/31/23,5:30 AM,190,1229,-2,3/31/23,6:40 AM,International,4,true,71648,3687,155,15,48,89,9138,4671,994,0,0,3,0.0,0.0,785.75
791,238791,Cancun International Airport,CUN,El Paso International Airport,ELP,3/31/23,8:25 AM,190,1229,-2,3/31/23,9:35 AM,International,4,true,71648,3687,138,9,44,71,12226,4601,751,0,0,14,0.0,0.0,2678.325
792,230792,Cancun International Airport,CUN,El Paso International Airport,ELP,3/31/23,12:10 PM,190,1229,-2,3/31/23,1:20 PM,International,4,true,71648,3687,154,15,44,78,13168,2976,819,0,0,17,0.0,0.0,3611.6625000000004
430,237430,Cancun International Airport,CUN,El Paso International Airport,ELP,3/27/23,5:30 AM,190,1229,-2,3/27/23,6:40 AM,International,4,true,71648,3687,152,15,50,86,6792,6039,1006,0,0,1,0.0,0.0,274.75
793,231793,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/31/23,5:30 AM,219,1449,2,3/31/23,11:09 AM,International,4,true,57452,4347,143,11,40,86,7573,3850,920,0,3,3,0.0,2923.9500000000003,691.425
673,237673,El Paso International Airport,ELP,Heathrow Airport,LHR,3/30/23,5:30 AM,645,5148,7,3/30/23,11:15 PM,International,13,true,66329,15444,148,5,43,83,4289,3555,597,3,0,14,6487.45,0.0,2219.75
431,238431,Cancun International Airport,CUN,El Paso International Airport,ELP,3/27/23,8:25 AM,190,1229,-2,3/27/23,9:35 AM,International,4,true,71648,3687,146,9,37,68,6665,3388,1090,0,14,18,0.0,11634.275000000001,5007.975
794,232794,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/31/23,8:25 AM,219,1449,2,3/31/23,2:04 PM,International,4,true,57452,4347,140,8,45,87,7923,4829,1099,0,0,0,0.0,0.0,0.0
674,238674,El Paso International Airport,ELP,Heathrow Airport,LHR,3/30/23,8:25 AM,645,5148,7,3/31/23,2:10 AM,International,13,true,66329,15444,148,14,47,83,5646,5569,1075,0,1,3,0.0,1418.75,3298.4500000000003
432,230432,Cancun International Airport,CUN,El Paso International Airport,ELP,3/27/23,12:10 PM,190,1229,-2,3/27/23,1:20 PM,International,4,true,71648,3687,144,13,40,72,8962,3606,1087,0,1,18,0.0,924.75,4980.6875
795,233795,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/31/23,12:10 PM,219,1449,2,3/31/23,5:49 PM,International,4,true,57452,4347,160,10,46,100,6445,4800,965,0,0,4,0.0,0.0,959.2249999999999
433,231433,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/27/23,5:30 AM,219,1449,2,3/27/23,11:09 AM,International,4,true,57452,4347,171,12,53,102,4340,3127,1209,0,3,1,0.0,8956.425,325.5
796,234796,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,3/31/23,5:30 AM,219,1449,-2,3/31/23,7:09 AM,International,4,true,64960,4347,164,15,50,91,8425,3326,1030,0,3,5,0.0,2530.9500000000003,1337.15
675,230675,El Paso International Airport,ELP,Heathrow Airport,LHR,3/30/23,12:10 PM,645,5148,7,3/31/23,5:55 AM,International,13,true,66329,15444,140,14,34,80,7491,4483,1081,0,7,5,0.0,7773.474999999999,1413.15
313,237313,El Paso International Airport,ELP,Heathrow Airport,LHR,3/26/23,5:30 AM,645,5148,7,3/26/23,11:15 PM,International,13,true,66329,15444,144,12,42,80,6302,4668,1375,0,1,9,0.0,1134.5625,3086.825
676,231676,Heathrow Airport,LHR,El Paso International Airport,ELP,3/30/23,5:30 AM,645,5148,-7,3/30/23,9:15 AM,International,13,true,72726,15444,154,11,39,92,10402,4680,601,0,5,7,0.0,5618.162499999999,3435.725
434,232434,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/27/23,8:25 AM,219,1449,2,3/27/23,2:04 PM,International,4,true,57452,4347,176,9,48,88,13123,3379,859,0,15,16,0.0,12464.875,3504.5
797,235797,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,3/31/23,8:25 AM,219,1449,-2,3/31/23,10:04 AM,International,4,true,64960,4347,182,14,64,89,7283,3649,1119,0,0,15,0.0,0.0,4229.9125
